  f[Mhz]       ?           ?       Relative Power
1420,742969	0,061756	0,039238	1,573872
1420,744141	0,061491	0,039193	1,568937
1420,745312	0,061541	0,039141	1,572305
1420,746484	0,061543	0,039118	1,573262
1420,747656	0,061654	0,039093	1,577109
1420,748828	0,061537	0,039135	1,572440
1420,750000	0,061550	0,039129	1,573002
1420,751172	0,061696	0,039079	1,578764
1420,752344	0,061455	0,039129	1,570567
1420,753516	0,061232	0,039141	1,564424
1420,754688	0,061265	0,039115	1,566282
1420,755859	0,061605	0,039066	1,576968
1420,757031	0,062114	0,039042	1,590957
1420,758203	0,062159	0,039036	1,592362
1420,759375	0,062037	0,038972	1,591845
1420,760547	0,062124	0,038986	1,593492
1420,761719	0,061786	0,039027	1,583173
1420,762891	0,061317	0,038973	1,573316
1420,764062	0,061171	0,039000  1,568502
1420,765234	0,061386	0,039098	1,570041
1420,766406	0,061454	0,039045	1,573913
1420,767578	0,060977	0,039037	1,562022
1420,768750	0,060918	0,039024	1,561055
1420,769922	0,061095	0,038973	1,567637
1420,771094	0,061164	0,038906	1,572086
1420,772266	0,061262	0,038851	1,576831
1420,773438	0,061537	0,038791	1,586389
1420,774609	0,061406	0,038778	1,583500
1420,775781	0,060932	0,038766	1,571819
1420,776953	0,060805	0,038781	1,567917
1420,778125	0,060848	0,038795	1,568444
1420,779297	0,060719	0,038763	1,566394
1420,780469	0,060504	0,038781	1,560156
1420,781641	0,060306	0,038767	1,555595
1420,782812	0,060497	0,038768	1,560491
1420,783984	0,060695	0,038742	1,566639
1420,785156	0,060652	0,038678	1,568120
1420,786328	0,060672	0,038546	1,574005
1420,787500	0,060664	0,038520	1,574858
1420,788672	0,060759	0,038546	1,576261
1420,789844	0,060743	0,038618	1,572936
1420,791016	0,060631	0,038700	1,566679
1420,792187	0,060554	0,038648	1,566795
1420,793359	0,060773	0,038548	1,576576
1420,794531	0,060867	0,038517	1,580279
1420,795703	0,060433	0,038503	1,569555
1420,796875	0,060569	0,038436	1,575825
1420,798047	0,060698	0,038465	1,578011
1420,799219	0,061051	0,039236	1,555997
1420,800391	0,061607	0,040241	1,530932
1420,801563	0,060550	0,039257	1,542392
1420,802734	0,059703	0,038427	1,553682
1420,803906	0,059866	0,038285	1,563713
1420,805078	0,059915	0,038206	1,568208
1420,806250	0,060007	0,038202	1,570762
1420,807422	0,060190	0,038190	1,576068
1420,808594	0,059987	0,038096	1,574612
1420,809766	0,059589	0,038050	1,566099
1420,810937	0,059520	0,038072	1,563369
1420,812109	0,059224	0,038075	1,555428
1420,813281	0,059131	0,038089	1,552430
1420,814453	0,059051	0,038074	1,550950
1420,815625	0,058489	0,038051	1,537101
1420,816797	0,058687	0,038016	1,543728
1420,817969	0,058955	0,037963	1,552943
1420,819141	0,058926	0,037860	1,556409
1420,820312	0,058934	0,037778	1,560011
1420,821484	0,058855	0,037773	1,558127
1420,822656	0,058773	0,037803	1,554720
1420,823828	0,058920	0,037743	1,561083
1420,825000	0,058942	0,037666	1,564848
1420,826172	0,058546	0,037605	1,556862
1420,827344	0,058274	0,037554	1,551745
1420,828516	0,058436	0,037539	1,556675
1420,829687	0,058640	0,037519	1,562935
1420,830859	0,058709	0,037448	1,567774
1420,832031	0,058402	0,037424	1,560555
1420,833203	0,058310	0,037436	1,557584
1420,834375	0,058367	0,037415	1,559988
1420,835547	0,058362	0,037366	1,561913
1420,836719	0,058531	0,037283	1,569915
1420,837891	0,058645	0,037224	1,575455
1420,839062	0,058357	0,037205	1,568553
1420,840234	0,058213	0,037162	1,566447
1420,841406	0,058137	0,037080	1,567866
1420,842578	0,057899	0,036975	1,565900
1420,843750	0,057776	0,036900	1,565721
1420,844922	0,057559	0,036849	1,562014
1420,846094	0,057097	0,036870	1,548601
1420,847266	0,056962	0,036894	1,543959
1420,848438	0,057277	0,036813	1,555902
1420,849609	0,057378	0,036753	1,561211
1420,850781	0,057059	0,036673	1,555863
1420,851953	0,056803	0,036656	1,549622
1420,853125	0,056996	0,036640	1,555571
1420,854297	0,057040	0,036563	1,560064
1420,855469	0,056685	0,036519	1,552199
1420,856641	0,056406	0,036538	1,543777
1420,857812	0,056189	0,036454	1,541354
1420,858984	0,056277	0,036319	1,549524
1420,860156	0,056522	0,036283	1,557806
1420,861328	0,056647	0,036309	1,560135
1420,862500	0,056636	0,036239	1,562847
1420,863672	0,056342	0,036114	1,560097
1420,864844	0,056203	0,036053	1,558893
1420,866016	0,056141	0,036064	1,556732
1420,867188	0,055930	0,035985	1,554261
1420,868359	0,055993	0,035815	1,563401
1420,869531	0,055793	0,035743	1,560949
1420,870703	0,055273	0,035710	1,547818
1420,871875	0,055440	0,035680	1,553839
1420,873047	0,055515	0,035667	1,556456
1420,874219	0,055232	0,035626	1,550312
1420,875391	0,055178	0,035509	1,553924
1420,876562	0,055317	0,035441	1,560824
1420,877734	0,055096	0,035494	1,552240
1420,878906	0,054767	0,035480	1,543604
1420,880078	0,054495	0,035399	1,539459
1420,881250	0,054283	0,035328	1,536545
1420,882422	0,054093	0,035243	1,534827
1420,883594	0,053919	0,035141	1,534348
1420,884766	0,054139	0,035077	1,543405
1420,885937	0,054259	0,035025	1,549180
1420,887109	0,054198	0,034939	1,551204
1420,888281	0,054107	0,034911	1,549848
1420,889453	0,054159	0,034843	1,554393
1420,890625	0,053911	0,034747	1,551503
1420,891797	0,053637	0,034677	1,546785
1420,892969	0,053724	0,034639	1,550954
1420,894141	0,053481	0,034617	1,544925
1420,895313	0,053264	0,034575	1,540515
1420,896484	0,053477	0,034513	1,549479
1420,897656	0,053391	0,034412	1,551527
1420,898828	0,053261	0,034381	1,549127
1420,900000	0,052959	0,034332	1,542560
1420,901172	0,052746	0,034219	1,541442
1420,902344	0,052424	0,034163	1,534507
1420,903516	0,052209	0,034104	1,530875
1420,904687	0,052236	0,033978	1,537355
1420,905859	0,052115	0,033849	1,539633
1420,907031	0,052107	0,033741	1,544346
1420,908203	0,052007	0,033710	1,542774
1420,909375	0,052012	0,033685	1,544056
1420,910547	0,051864	0,033641	1,541690
1420,911719	0,051648	0,033561	1,538948
1420,912891	0,051672	0,033441	1,545152
1420,914062	0,051786	0,033363	1,552181
1420,915234	0,051459	0,033303	1,545188
1420,916406	0,051309	0,033248	1,543212
1420,917578	0,051465	0,033190	1,550606
1420,918750	0,051331	0,033148	1,548541
1420,919922	0,051031	0,033040	1,544524
1420,921094	0,050951	0,032937	1,546921
1420,922266	0,050786	0,032879	1,544634
1420,923437	0,050516	0,032773	1,541398
1420,924609	0,050202	0,032676	1,536364
1420,925781	0,049826	0,032662	1,525497
1420,926953	0,049725	0,032608	1,524923
1420,928125	0,049440	0,032542	1,519280
1420,929297	0,049341	0,032445	1,520771
1420,930469	0,049236	0,032289	1,524863
1420,931641	0,049344	0,032190	1,532885
1420,932812	0,049398	0,032134	1,537275
1420,933984	0,049322	0,032055	1,538661
1420,935156	0,049232	0,031990	1,538995
1420,936328	0,049062	0,031932	1,536419
1420,937500	0,048632	0,031850	1,526884
1420,938672	0,048422	0,031748	1,525189
1420,939844	0,048578	0,031676	1,533616
1420,941016	0,048622	0,031606	1,538399
1420,942188	0,048402	0,031500	1,536575
1420,943359	0,048013	0,031384	1,529841
1420,944531	0,047674	0,031338	1,521280
1420,945703	0,047629	0,031261	1,523587
1420,946875	0,047640	0,031174	1,528196
1420,948047	0,047555	0,031099	1,529164
1420,949219	0,047455	0,031030	1,529334
1420,950391	0,047206	0,030938	1,525837
1420,951562	0,047005	0,030849	1,523705
1420,952734	0,046858	0,030822	1,520263
1420,953906	0,046781	0,030774	1,520137
1420,955078	0,046764	0,030662	1,525126
1420,956250	0,046523	0,030553	1,522673
1420,957422	0,046364	0,030494	1,520410
1420,958594	0,046331	0,030408	1,523643
1420,959766	0,046269	0,030301	1,527006
1420,960938	0,046144	0,030220	1,526917
1420,962109	0,045848	0,030113	1,522551
1420,963281	0,045453	0,029996	1,515318
1420,964453	0,045350	0,029928	1,515307
1420,965625	0,045300	0,029886	1,515768
1420,966797	0,045083	0,029824	1,511619
1420,967969	0,044911	0,029782	1,507997
1420,969141	0,044854	0,029710	1,509742
1420,970312	0,044830	0,029556	1,516783
1420,971484	0,044871	0,029346	1,528997
1420,972656	0,044951	0,029228	1,537935
1420,973828	0,044722	0,029223	1,530380
1420,975000	0,044359	0,029194	1,519447
1420,976172	0,044018	0,029145	1,510295
1420,977344	0,043872	0,029056	1,509904
1420,978516	0,043959	0,028933	1,519358
1420,979687	0,043851	0,028843	1,520356
1420,980859	0,043616	0,028789	1,515041
1420,982031	0,043429	0,028731	1,511597
1420,983203	0,043390	0,028620	1,516064
1420,984375	0,043201	0,028515	1,515009
1420,985547	0,042661	0,028390	1,502688
1420,986719	0,042245	0,028323	1,491552
1420,987891	0,042211	0,028293	1,491912
1420,989063	0,042335	0,028163	1,503218
1420,990234	0,042317	0,028052	1,508508
1420,991406	0,042053	0,027988	1,502508
1420,992578	0,041795	0,027878	1,499220
1420,993750	0,041813	0,027750	1,506775
1420,994922	0,041884	0,027680	1,513156
1420,996094	0,041800	0,027640	1,512276
1420,997266	0,041239	0,027547	1,497066
1420,998437	0,040859	0,027415	1,490386
1420,999609	0,040986	0,027347	1,498752
1421,000781	0,040905	0,027281	1,499366
1421,001953	0,040726	0,027157	1,499635
1421,003125	0,040583	0,027040	1,500823
1421,004297	0,040440	0,026967	1,499640
1421,005469	0,040260	0,026857	1,499042
1421,006641	0,040204	0,026749	1,502998
1421,007812	0,039979	0,026668	1,499145
1421,008984	0,039568	0,026553	1,490133
1421,010156	0,039710	0,026495	1,498781
1421,011328	0,039877	0,026420	1,509389
1421,012500 0,039607	0,026305	1,505698
1421,013672	0,039243	0,026209	1,497330
1421,014844	0,039123	0,026167	1,495147
1421,016016	0,038937	0,026099	1,491875
1421,017187	0,038708	0,025981	1,489872
1421,018359	0,038539	0,025906	1,487660
1421,019531	0,038307	0,025818	1,483689
1421,020703	0,038102	0,025698	1,482652
1421,021875	0,038217	0,025598	1,492941
1421,023047	0,038237	0,025550	1,496534
1421,024219	0,037917	0,025472	1,488597
1421,025391	0,037591	0,025365	1,481984
1421,026562	0,037356	0,025286	1,477320
1421,027734	0,037195	0,025206	1,475649
1421,028906	0,037033	0,025121	1,474195
1421,030078	0,037009	0,024988	1,481048
1421,031250	0,036913	0,024882	1,483552
1421,032422	0,036768	0,024810	1,481966
1421,033594	0,036701	0,024703	1,485673
1421,034766	0,036593	0,024640	1,485109
1421,035938	0,036603	0,024558	1,490459
1421,037109	0,036497	0,024479	1,490974
1421,038281	0,036454	0,024405	1,493731
1421,039453	0,036189	0,024307	1,488832
1421,040625	0,035745	0,024223	1,475656
1421,041797	0,035633	0,024144	1,475819
1421,042969	0,035496	0,024071	1,474655
1421,044141	0,035341	0,024001	1,472495
1421,045312	0,035390	0,023903	1,480589
1421,046484	0,035339	0,023831	1,482898
1421,047656	0,035150	0,023777	1,478337
1421,048828	0,034959	0,023695	1,475382
1421,050000	0,034870	0,023580	1,478798
1421,051172	0,034651	0,023488	1,475247
1421,052344	0,034518	0,023419	1,473924
1421,053516	0,034257	0,023348	1,467248
1421,054688	0,034121	0,023235	1,468548
1421,055859	0,033960	0,023141	1,467530
1421,057031	0,033706	0,023063	1,461497
1421,058203	0,033653	0,022978	1,46456
1421,059375	0,033648	0,022899	1,469411
1421,060547	0,033456	0,022821	1,466009
1421,061719	0,033498	0,022728	1,473865
1421,062891	0,033317	0,022651	1,470880
1421,064062	0,033006	0,022581	1,461691
1421,065234	0,033058	0,022485	1,470214
1421,066406	0,032846	0,022385	1,467308
1421,067578	0,032598	0,022296	1,462057
1421,068750	0,032552	0,022229	1,464401
1421,069922	0,032244	0,022162	1,454934
1421,071094	0,032041	0,022081	1,451067
1421,072266	0,031920	0,022005	1,450587
1421,073437	0,031767	0,021929	1,448671
1421,074609	0,031673	0,021846	1,449839
1421,075781	0,031571	0,021754	1,451299
1421,076953	0,031446	0,021686	1,450058
1421,078125	0,031429	0,021625	1,453377
1421,079297	0,031419	0,021519	1,460061
1421,080469	0,031336	0,021431	1,462162
1421,081641	0,031123	0,021370	1,456384
1421,082813	0,030919	0,021304	1,451328
1421,083984	0,030750	0,021241	1,447699
1421,085156	0,030844	0,021152	1,458209
1421,086328	0,030910	0,021068	1,467125
1421,087500	0,030769	0,020983	1,466332
1421,088672	0,030460	0,020896	1,457660
1421,089844	0,030098	0,020825	1,445261
1421,091016	0,030016	0,020795	1,443410
1421,092187	0,029918	0,020735	1,442895
1421,093359	0,029783	0,020642	1,442819
1421,094531	0,029640	0,020567	1,441128
1421,095703	0,029529	0,020458	1,443446
1421,096875	0,029475	0,020361	1,447633
1421,098047	0,029404	0,020281	1,449882
1421,099219	0,029444	0,020164	1,460213
1421,100391	0,029378	0,020089	1,462411
1421,101562	0,029193	0,020078	1,453989
1421,102734	0,028994	0,020069	1,444696
1421,103906	0,028807	0,019986	1,441330
1421,105078	0,028685	0,019891	1,442098
1421,106250	0,028620	0,019846	1,442114
1421,107422	0,028613	0,019828	1,443096
1421,108594	0,028737	0,019784	1,452566
1421,109766	0,028604	0,019688	1,452823
1421,110937	0,028341	0,019568	1,448360
1421,112109	0,028320	0,019476	1,454127
1421,113281	0,028159	0,019404	1,451180
1421,114453	0,027863	0,019381	1,437704
1421,115625	0,027684	0,019325	1,432532
1421,116797	0,027749	0,019227	1,443250
1421,117969	0,027805	0,019155	1,451556
1421,119141	0,027576	0,019106	1,443292
1421,120312	0,027234	0,019087	1,426858
1421,121484	0,027195	0,019002	1,431148
1421,122656	0,027174	0,018908	1,437167
1421,123828	0,027052	0,018834	1,436365
1421,125000	0,026861	0,018756	1,432162
1421,126172	0,026813	0,018704	1,433531
1421,127344	0,026882	0,018666	1,440192
1421,128516	0,026866	0,018607	1,443877
1421,129688	0,026623	0,018529	1,436780
1421,130859	0,026403	0,018474	1,429213
1421,132031	0,026418	0,018407	1,435228
1421,133203	0,026434	0,018362	1,439600
1421,134375	0,026250	0,018303	1,434224
1421,135547	0,026080	0,018243	1,429546
1421,136719	0,026077	0,018200	1,432819
1421,137891	0,025942	0,018135	1,430512
1421,139062	0,025786	0,018072	1,426868
1421,140234	0,025679	0,018003	1,426371
1421,141406	0,025588	0,017928	1,427270
1421,142578	0,025458	0,017867	1,424890
1421,143750	0,025341	0,017808	1,423047
1421,144922	0,025457	0,017774	1,432307
1421,146094	0,025647	0,017748	1,445015
1421,147266	0,025483	0,017696	1,440077
1421,148438	0,025239	0,017618	1,432550
1421,149609	0,025182	0,017567	1,433430
1421,150781	0,025050	0,017502	1,431296
1421,151953	0,024900	0,017449	1,427006
1421,153125	0,024782	0,017416	1,422986
1421,154297	0,024834	0,017374	1,429407
1421,155469	0,024866	0,017347	1,433426
1421,156641	0,024717	0,017297	1,428990
1421,157812	0,024503	0,017209	1,423871
1421,158984	0,024463	0,017142	1,427092
1421,160156	0,024577	0,017075	1,439307
1421,161328	0,024502	0,017009	1,440511
1421,162500	0,024349	0,016951	1,436458
1421,163672	0,024336	0,016942	1,436445
1421,164844	0,024297	0,016936	1,434585
1421,166016	0,024254	0,016882	1,436702
1421,167187	0,024150	0,016803	1,437199
1421,168359	0,024017	0,016720	1,436448
1421,169531	0,023969	0,016673	1,437586
1421,170703	0,023943	0,016642	1,438731
1421,171875	0,023790	0,016603	1,432846
1421,173047	0,023693	0,016532	1,433192
1421,174219	0,023605	0,016510	1,429683
1421,175391	0,023604	0,016534	1,427584
1421,176563	0,023565	0,016495	1,428660
1421,177734	0,023406	0,016448	1,423064
1421,178906	0,023418	0,016397	1,428158
1421,180078	0,023442	0,016322	1,436161
1421,181250	0,023491	0,016285	1,442484
1421,182422	0,023534	0,016227	1,450273
1421,183594	0,023386	0,016167	1,446506
1421,184766	0,023185	0,016138	1,436617
1421,185937	0,023130	0,016091	1,437402
1421,187109	0,023125	0,016045	1,441214
1421,188281	0,023180	0,015985	1,450134
1421,189453	0,023110	0,015957	1,448332
1421,190625	0,022971	0,015949	1,440220
1421,191797	0,022890	0,015928	1,437083
1421,192969	0,022909	0,015902	1,440638
1421,194141	0,022991	0,015839	1,451557
1421,195312	0,022926	0,015785	1,452387
1421,196484	0,022750	0,015762	1,443388
1421,197656	0,022680	0,015733	1,441574
1421,198828	0,022644	0,015675	1,444633
